,Unnamed: 0,Current adoption %,Current adoption Mha,% new allocation,Total % allocated,New Mha in Solution,FileName,TemporalType,Land/Ocean,Directory
9,SRI,0.0036175031120331954,0.08454104772821579,0.059213676496739774,0.06283117960877298,1.3838236197288087,AEZ27_Rainfed_Cropland_marginal_moderate.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ27_Rainfed_Cropland_marginal_moderate.csv
10,Tropical Forest Restoration,0.0,0.0,0.0,0.0,0.0,AEZ27_Rainfed_Cropland_marginal_moderate.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ27_Rainfed_Cropland_marginal_moderate.csv
11,Temperate Forest Restoration,0.0,0.0,0.0,0.0,0.0,AEZ27_Rainfed_Cropland_marginal_moderate.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ27_Rainfed_Cropland_marginal_moderate.csv
12,Afforestation,0.0,0.0,0.0,0.0,0.0,AEZ27_Rainfed_Cropland_marginal_moderate.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ27_Rainfed_Cropland_marginal_moderate.csv
13,Bamboo,0.0,0.0,0.0,0.0,0.0,AEZ27_Rainfed_Cropland_marginal_moderate.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ27_Rainfed_Cropland_marginal_moderate.csv
14,Multistrata Agroforestry,0.20527814661134164,4.797350286307053,0.0,0.20527814661134164,0.0,AEZ27_Rainfed_Cropland_marginal_moderate.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ27_Rainfed_Cropland_marginal_moderate.csv
15,Perennial Bioenergy Crops,0.0,0.0,0.0,0.0,0.0,AEZ27_Rainfed_Cropland_marginal_moderate.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ27_Rainfed_Cropland_marginal_moderate.csv
16,Tropical Tree Staples,0.028141538610976118,0.6576677573385119,0.0,0.028141538610976118,0.0,AEZ27_Rainfed_Cropland_marginal_moderate.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ27_Rainfed_Cropland_marginal_moderate.csv
17,Biochar,0.0,0.0,0.0,0.0,0.0,AEZ27_Rainfed_Cropland_marginal_moderate.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ27_Rainfed_Cropland_marginal_moderate.csv
18,Irrigation Efficiency,0.0,0.0,0.0,0.0,0.0,AEZ27_Rainfed_Cropland_marginal_moderate.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ27_Rainfed_Cropland_marginal_moderate.csv
19,Nutrient Management,0.04866553418487849,1.1373135339006104,0.9135180195907284,0.9621835537756068,21.348916117835323,AEZ27_Rainfed_Cropland_marginal_moderate.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ27_Rainfed_Cropland_marginal_moderate.csv
20,Smallholder Intensification,0.005940257976917855,0.13882382892057027,0.03358763451122478,0.03952789248814264,0.7849430185273232,AEZ27_Rainfed_Cropland_marginal_moderate.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ27_Rainfed_Cropland_marginal_moderate.csv
21,Tree Intercropping,0.0,0.0,0.0,0.0,0.0,AEZ27_Rainfed_Cropland_marginal_moderate.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ27_Rainfed_Cropland_marginal_moderate.csv
22,Grassland Protection,0.0,0.0,0.0,0.0,0.0,AEZ27_Rainfed_Cropland_marginal_moderate.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ27_Rainfed_Cropland_marginal_moderate.csv
23,Farmland Restoration,0.0,0.0,0.0,0.0,0.0,AEZ27_Rainfed_Cropland_marginal_moderate.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ27_Rainfed_Cropland_marginal_moderate.csv
24,Inaccessible,0.0,0.0,0.0,0.0,0.0,AEZ27_Rainfed_Cropland_marginal_moderate.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ27_Rainfed_Cropland_marginal_moderate.csv
0,Forest Protection,0.0,0.0,0.0,0.0,0.0,AEZ26_Rainfed_Cropland_marginal_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ26_Rainfed_Cropland_marginal_minimal.csv
1,IP Forest Management,0.0,0.0,0.0,0.0,0.0,AEZ26_Rainfed_Cropland_marginal_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ26_Rainfed_Cropland_marginal_minimal.csv
2,Peatland Protection,0.0,0.0,0.0,0.0,0.0,AEZ26_Rainfed_Cropland_marginal_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ26_Rainfed_Cropland_marginal_minimal.csv
3,Wetland Protection,0.0,0.0,0.0,0.0,0.0,AEZ26_Rainfed_Cropland_marginal_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ26_Rainfed_Cropland_marginal_minimal.csv
4,Managed Grazing,0.0,0.0,0.0,0.0,0.0,AEZ26_Rainfed_Cropland_marginal_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ26_Rainfed_Cropland_marginal_minimal.csv
5,Silvopasture,0.0,0.0,0.0,0.0,0.0,AEZ26_Rainfed_Cropland_marginal_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ26_Rainfed_Cropland_marginal_minimal.csv
6,Conservation Agriculture,0.07436134009784863,2.4457444758182416,0.5080660457942675,0.5824273858921162,16.71029224617346,AEZ26_Rainfed_Cropland_marginal_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ26_Rainfed_Cropland_marginal_minimal.csv
7,Regenerative Agriculture,0.04526970954356847,1.4889207468879668,0.5364576763485478,0.5817273858921163,17.64409297510374,AEZ26_Rainfed_Cropland_marginal_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ26_Rainfed_Cropland_marginal_minimal.csv
8,Improved Rice,0.002957528526970954,0.09727311325207467,0.11839842879371665,0.1213559573206876,3.894124323025341,AEZ26_Rainfed_Cropland_marginal_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ26_Rainfed_Cropland_marginal_minimal.csv
9,SRI,0.0036175031120331954,0.1189796773547718,0.059213676496739774,0.06283117960877298,1.9475378199777715,AEZ26_Rainfed_Cropland_marginal_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ26_Rainfed_Cropland_marginal_minimal.csv
10,Tropical Forest Restoration,0.0,0.0,0.0,0.0,0.0,AEZ26_Rainfed_Cropland_marginal_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ26_Rainfed_Cropland_marginal_minimal.csv
11,Temperate Forest Restoration,0.0,0.0,0.0,0.0,0.0,AEZ26_Rainfed_Cropland_marginal_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ26_Rainfed_Cropland_marginal_minimal.csv
12,Afforestation,0.0,0.0,0.0,0.0,0.0,AEZ26_Rainfed_Cropland_marginal_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ26_Rainfed_Cropland_marginal_minimal.csv
13,Bamboo,0.0,0.0,0.0,0.0,0.0,AEZ26_Rainfed_Cropland_marginal_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ26_Rainfed_Cropland_marginal_minimal.csv
14,Multistrata Agroforestry,0.20527814661134164,6.751598242047026,0.0,0.20527814661134164,0.0,AEZ26_Rainfed_Cropland_marginal_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ26_Rainfed_Cropland_marginal_minimal.csv
15,Perennial Bioenergy Crops,0.0,0.0,0.0,0.0,0.0,AEZ26_Rainfed_Cropland_marginal_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ26_Rainfed_Cropland_marginal_minimal.csv
16,Tropical Tree Staples,0.028141538610976118,0.9255752049150046,0.0,0.028141538610976118,0.0,AEZ26_Rainfed_Cropland_marginal_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ26_Rainfed_Cropland_marginal_minimal.csv
17,Biochar,0.0,0.0,0.0,0.0,0.0,AEZ26_Rainfed_Cropland_marginal_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ26_Rainfed_Cropland_marginal_minimal.csv
18,Irrigation Efficiency,0.0,0.0,0.0,0.0,0.0,AEZ26_Rainfed_Cropland_marginal_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ26_Rainfed_Cropland_marginal_minimal.csv
19,Nutrient Management,0.04866553418487849,1.6006094193406537,0.9135180195907284,0.9621835537756068,30.045607664339062,AEZ26_Rainfed_Cropland_marginal_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ26_Rainfed_Cropland_marginal_minimal.csv
20,Smallholder Intensification,0.005940257976917855,0.19537508486082825,0.03358763451122478,0.03952789248814264,1.1046972990741832,AEZ26_Rainfed_Cropland_marginal_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ26_Rainfed_Cropland_marginal_minimal.csv
21,Tree Intercropping,0.0,0.0,0.0,0.0,0.0,AEZ26_Rainfed_Cropland_marginal_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ26_Rainfed_Cropland_marginal_minimal.csv
22,Grassland Protection,0.0,0.0,0.0,0.0,0.0,AEZ26_Rainfed_Cropland_marginal_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ26_Rainfed_Cropland_marginal_minimal.csv
23,Farmland Restoration,0.0,0.0,0.0,0.0,0.0,AEZ26_Rainfed_Cropland_marginal_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ26_Rainfed_Cropland_marginal_minimal.csv
24,Inaccessible,0.0,0.0,0.0,0.0,0.0,AEZ26_Rainfed_Cropland_marginal_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ26_Rainfed_Cropland_marginal_minimal.csv
0,Forest Protection,0.0,0.0,0.0,0.0,0.0,AEZ15_Irrigated_Cropland_prime_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ15_Irrigated_Cropland_prime_minimal.csv
1,IP Forest Management,0.0,0.0,0.0,0.0,0.0,AEZ15_Irrigated_Cropland_prime_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ15_Irrigated_Cropland_prime_minimal.csv
2,Peatland Protection,0.0,0.0,0.0,0.0,0.0,AEZ15_Irrigated_Cropland_prime_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ15_Irrigated_Cropland_prime_minimal.csv
3,Wetland Protection,0.0,0.0,0.0,0.0,0.0,AEZ15_Irrigated_Cropland_prime_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ15_Irrigated_Cropland_prime_minimal.csv
4,Managed Grazing,0.0,0.0,0.0,0.0,0.0,AEZ15_Irrigated_Cropland_prime_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ15_Irrigated_Cropland_prime_minimal.csv
5,Silvopasture,0.0,0.0,0.0,0.0,0.0,AEZ15_Irrigated_Cropland_prime_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ15_Irrigated_Cropland_prime_minimal.csv
6,Conservation Agriculture,0.07436134009784863,0.8960541481790759,0.5080660457942675,0.5824273858921162,6.1221958518209245,AEZ15_Irrigated_Cropland_prime_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ15_Irrigated_Cropland_prime_minimal.csv
7,Regenerative Agriculture,0.04526970954356847,0.5455000000000001,0.5364576763485478,0.5817273858921163,6.464315000000001,AEZ15_Irrigated_Cropland_prime_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ15_Irrigated_Cropland_prime_minimal.csv
8,Improved Rice,0.002957528526970954,0.03563821875,0.11839842879371665,0.1213559573206876,1.4267010669642857,AEZ15_Irrigated_Cropland_prime_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ15_Irrigated_Cropland_prime_minimal.csv
9,SRI,0.0036175031120331954,0.04359091250000001,0.059213676496739774,0.06283117960877298,0.7135248017857144,AEZ15_Irrigated_Cropland_prime_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ15_Irrigated_Cropland_prime_minimal.csv
10,Tropical Forest Restoration,0.0,0.0,0.0,0.0,0.0,AEZ15_Irrigated_Cropland_prime_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ15_Irrigated_Cropland_prime_minimal.csv
11,Temperate Forest Restoration,0.0,0.0,0.0,0.0,0.0,AEZ15_Irrigated_Cropland_prime_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ15_Irrigated_Cropland_prime_minimal.csv
12,Afforestation,0.0,0.0,0.0,0.0,0.0,AEZ15_Irrigated_Cropland_prime_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ15_Irrigated_Cropland_prime_minimal.csv
13,Bamboo,0.0,0.0,0.0,0.0,0.0,AEZ15_Irrigated_Cropland_prime_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ15_Irrigated_Cropland_prime_minimal.csv
14,Multistrata Agroforestry,0.05042814661134163,0.6076591666666666,0.0,0.05042814661134163,0.0,AEZ15_Irrigated_Cropland_prime_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ15_Irrigated_Cropland_prime_minimal.csv
15,Perennial Bioenergy Crops,0.0,0.0,0.0,0.0,0.0,AEZ15_Irrigated_Cropland_prime_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ15_Irrigated_Cropland_prime_minimal.csv
16,Tropical Tree Staples,0.06843153861097613,0.8246000402622623,0.0,0.06843153861097613,0.0,AEZ15_Irrigated_Cropland_prime_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ15_Irrigated_Cropland_prime_minimal.csv
17,Biochar,0.0,0.0,0.0,0.0,0.0,AEZ15_Irrigated_Cropland_prime_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ15_Irrigated_Cropland_prime_minimal.csv
18,Irrigation Efficiency,0.030089852681602167,0.36258272481330617,0.9698490778771944,0.9999389305587963,11.686681388420194,AEZ15_Irrigated_Cropland_prime_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ15_Irrigated_Cropland_prime_minimal.csv
19,Nutrient Management,0.04866553418487849,0.5864196869277859,0.9135180195907284,0.9621835537756068,11.007892136068277,AEZ15_Irrigated_Cropland_prime_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ15_Irrigated_Cropland_prime_minimal.csv
20,Smallholder Intensification,0.005940257976917855,0.07158010862186015,0.03358763451122478,0.03952789248814264,0.4047309958602587,AEZ15_Irrigated_Cropland_prime_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ15_Irrigated_Cropland_prime_minimal.csv
21,Tree Intercropping,0.11448005893909627,1.37948471021611,0.0,0.11448005893909627,0.0,AEZ15_Irrigated_Cropland_prime_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ15_Irrigated_Cropland_prime_minimal.csv
22,Grassland Protection,0.0,0.0,0.0,0.0,0.0,AEZ15_Irrigated_Cropland_prime_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ15_Irrigated_Cropland_prime_minimal.csv
23,Farmland Restoration,0.0,0.0,0.0,0.0,0.0,AEZ15_Irrigated_Cropland_prime_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ15_Irrigated_Cropland_prime_minimal.csv
24,Inaccessible,0.0,0.0,0.0,0.0,0.0,AEZ15_Irrigated_Cropland_prime_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ15_Irrigated_Cropland_prime_minimal.csv
0,Forest Protection,0.0,0.0,0.0,0.0,0.0,AEZ23_Rainfed_Cropland_good_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ23_Rainfed_Cropland_good_minimal.csv
1,IP Forest Management,0.0,0.0,0.0,0.0,0.0,AEZ23_Rainfed_Cropland_good_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ23_Rainfed_Cropland_good_minimal.csv
2,Peatland Protection,0.0,0.0,0.0,0.0,0.0,AEZ23_Rainfed_Cropland_good_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ23_Rainfed_Cropland_good_minimal.csv
3,Wetland Protection,0.0,0.0,0.0,0.0,0.0,AEZ23_Rainfed_Cropland_good_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ23_Rainfed_Cropland_good_minimal.csv
4,Managed Grazing,0.0,0.0,0.0,0.0,0.0,AEZ23_Rainfed_Cropland_good_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ23_Rainfed_Cropland_good_minimal.csv
5,Silvopasture,0.0,0.0,0.0,0.0,0.0,AEZ23_Rainfed_Cropland_good_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ23_Rainfed_Cropland_good_minimal.csv
6,Conservation Agriculture,0.07436134009784863,6.653852711955496,0.5080660457942675,0.5824273858921162,45.46174977767106,AEZ23_Rainfed_Cropland_good_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ23_Rainfed_Cropland_good_minimal.csv
7,Regenerative Agriculture,0.04526970954356847,4.050733609958507,0.5364576763485478,0.5817273858921163,48.002232879668064,AEZ23_Rainfed_Cropland_good_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ23_Rainfed_Cropland_good_minimal.csv
8,Improved Rice,0.002957528526970954,0.26463965259336103,0.11839842879371665,0.1213559573206876,10.594291408461766,AEZ23_Rainfed_Cropland_good_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ23_Rainfed_Cropland_good_minimal.csv
9,SRI,0.0036175031120331954,0.3236941784647304,0.059213676496739774,0.06283117960877298,5.298439772928277,AEZ23_Rainfed_Cropland_good_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ23_Rainfed_Cropland_good_minimal.csv
10,Tropical Forest Restoration,0.0,0.0,0.0,0.0,0.0,AEZ23_Rainfed_Cropland_good_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ23_Rainfed_Cropland_good_minimal.csv
11,Temperate Forest Restoration,0.0,0.0,0.0,0.0,0.0,AEZ23_Rainfed_Cropland_good_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ23_Rainfed_Cropland_good_minimal.csv
12,Afforestation,0.0,0.0,0.0,0.0,0.0,AEZ23_Rainfed_Cropland_good_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ23_Rainfed_Cropland_good_minimal.csv
13,Bamboo,0.0,0.0,0.0,0.0,0.0,AEZ23_Rainfed_Cropland_good_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ23_Rainfed_Cropland_good_minimal.csv
14,Multistrata Agroforestry,0.05042814661134163,4.51231055878285,0.0,0.05042814661134163,0.0,AEZ23_Rainfed_Cropland_good_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ23_Rainfed_Cropland_good_minimal.csv
15,Perennial Bioenergy Crops,0.0,0.0,0.0,0.0,0.0,AEZ23_Rainfed_Cropland_good_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ23_Rainfed_Cropland_good_minimal.csv
16,Tropical Tree Staples,0.06843153861097613,6.123254074910142,0.0,0.06843153861097613,0.0,AEZ23_Rainfed_Cropland_good_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ23_Rainfed_Cropland_good_minimal.csv
17,Biochar,0.0,0.0,0.0,0.0,0.0,AEZ23_Rainfed_Cropland_good_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ23_Rainfed_Cropland_good_minimal.csv
18,Irrigation Efficiency,0.0,0.0,0.0,0.0,0.0,AEZ23_Rainfed_Cropland_good_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ23_Rainfed_Cropland_good_minimal.csv
19,Nutrient Management,0.04866553418487849,4.3545919988629285,0.9135180195907284,0.9621835537756068,81.74159239297839,AEZ23_Rainfed_Cropland_good_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ23_Rainfed_Cropland_good_minimal.csv
20,Smallholder Intensification,0.005940257976917855,0.5315342837746097,0.03358763451122478,0.03952789248814264,3.0054215360643934,AEZ23_Rainfed_Cropland_good_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ23_Rainfed_Cropland_good_minimal.csv
21,Tree Intercropping,0.11448005893909627,10.243675673870335,0.0,0.11448005893909627,0.0,AEZ23_Rainfed_Cropland_good_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ23_Rainfed_Cropland_good_minimal.csv
22,Grassland Protection,0.0,0.0,0.0,0.0,0.0,AEZ23_Rainfed_Cropland_good_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ23_Rainfed_Cropland_good_minimal.csv
23,Farmland Restoration,0.0,0.0,0.0,0.0,0.0,AEZ23_Rainfed_Cropland_good_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ23_Rainfed_Cropland_good_minimal.csv
24,Inaccessible,0.0,0.0,0.0,0.0,0.0,AEZ23_Rainfed_Cropland_good_minimal.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ23_Rainfed_Cropland_good_minimal.csv
0,Forest Protection,0.0,0.0,0.0,0.0,0.0,AEZ11_Grassland_good_steep.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ11_Grassland_good_steep.csv
1,IP Forest Management,0.0,0.0,0.0,0.0,0.0,AEZ11_Grassland_good_steep.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ11_Grassland_good_steep.csv
2,Peatland Protection,0.0,0.0,0.0,0.0,0.0,AEZ11_Grassland_good_steep.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ11_Grassland_good_steep.csv
3,Wetland Protection,0.0,0.0,0.0,0.0,0.0,AEZ11_Grassland_good_steep.csv,Tropical_Humid,land,drawdown-master/data/land/allocation/Tropical_Humid/AEZ11_Grassland_good_steep.csv
