,Year,World,OECD90,Eastern Europe,Asia (Sans Japan),Middle East and Africa,Latin America,China,India,EU,USA,Category,Directory
27,2039,1806.3844475686785,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
28,2040,1844.3998254714245,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
29,2041,1882.4152033741705,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
30,2042,1920.430581276916,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
31,2043,1958.4459591796767,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
32,2044,1996.4613370824227,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
33,2045,2034.4767149851687,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
34,2046,2072.4920928879146,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
35,2047,2110.5074707906606,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
36,2048,2148.5228486934066,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
37,2049,2186.5382265961525,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
38,2050,2224.5536044988985,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
39,2051,2262.5689824016445,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
40,2052,2300.5843603043904,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
41,2053,2338.5997382071364,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
42,2054,2376.615116109897,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
43,2055,2414.6304940126433,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
44,2056,2452.6458719153893,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
45,2057,2490.6612498181353,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
46,2058,2528.6766277208812,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
47,2059,2566.692005623627,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
48,2060,2604.707383526373,,,,,,,,,,bikeinfrastructure,drawdown-master/solution/bikeinfrastructure/ca_ref_data/custom_ref_ad_Drawdown_Book_Ed_1_Reference_Scenario.csv
